fingerprint_resets_at_utc,plan,events,files,first,last,min_pct,max_pct,delta_pct,tokens_total,tokens_input,tokens_cached_input,tokens_output,pct_per_100M_total_tokens,pct_per_1M_uncached_plus_output
2026-09-30T14:14Z,,9,1,2026-09-23T14:14:10.339Z,2026-09-23T14:15:00.462Z,0.0,0.0,0.0,1163327,1162493,1153408,834,,
2026-09-30T14:15Z,,10,1,2026-09-23T14:15:04.536Z,2026-09-23T14:16:06.696Z,0.0,0.0,0.0,1364663,1363807,1354496,856,,
2026-09-30T14:16Z,,8,1,2026-09-23T14:16:11.901Z,2026-09-23T14:16:59.744Z,0.0,0.0,0.0,1146675,1145990,1138304,685,,
2026-09-30T14:17Z,,8,1,2026-09-23T14:17:05.124Z,2026-09-23T14:18:06.089Z,0.0,0.0,0.0,1195542,1194848,1187328,694,,
2026-09-30T14:18Z,,7,1,2026-09-23T14:18:09.564Z,2026-09-23T14:19:00.242Z,0.0,0.0,0.0,1085825,1085295,1079424,530,,
2026-09-30T14:19Z,,7,1,2026-09-23T14:19:10.858Z,2026-09-23T14:19:59.558Z,0.0,0.0,0.0,1123946,1123274,1116160,672,,
2026-09-30T14:20Z,,8,1,2026-09-23T14:20:04.715Z,2026-09-23T14:21:01.139Z,0.0,0.0,0.0,1329917,1329230,1321600,687,,
2026-09-30T14:21Z,,8,1,2026-09-23T14:21:06.674Z,2026-09-23T14:22:04.890Z,0.0,0.0,0.0,1378749,1378074,1370624,675,,
2026-09-30T14:22Z,,8,1,2026-09-23T14:22:11.278Z,2026-09-23T14:23:02.277Z,0.0,0.0,0.0,1427542,1426856,1419392,686,,
2026-09-30T14:23Z,,8,1,2026-09-23T14:23:09.121Z,2026-09-23T14:24:06.227Z,0.0,0.0,0.0,1476396,1475710,1468032,686,,
2026-09-30T14:24Z,,6,1,2026-09-23T14:24:13.518Z,2026-09-23T14:25:01.684Z,0.0,0.0,0.0,1139340,1138827,1133184,513,,
2026-09-30T14:25Z,,7,1,2026-09-23T14:25:11.339Z,2026-09-23T14:26:07.164Z,0.0,0.0,0.0,1363616,1363077,1357184,539,,
2026-09-30T14:26Z,,6,1,2026-09-23T14:26:18.521Z,2026-09-23T14:27:00.516Z,0.0,0.0,0.0,1198890,1198376,1192704,514,,
2026-09-30T14:27Z,,7,1,2026-09-23T14:27:11.321Z,2026-09-23T14:28:03.562Z,0.0,0.0,0.0,1433770,1433109,1425920,661,,
2026-09-30T14:28Z,,8,1,2026-09-23T14:28:11.745Z,2026-09-23T14:29:08.524Z,0.0,0.0,0.0,1683987,1683294,1675776,693,,
2026-09-30T14:29Z,,6,1,2026-09-23T14:29:15.434Z,2026-09-23T14:30:03.220Z,0.0,0.0,0.0,1295066,1294553,1288960,513,,
2026-09-30T14:30Z,,8,1,2026-09-23T14:30:09.594Z,2026-09-23T14:31:07.715Z,0.0,0.0,0.0,1769500,1768818,1761280,682,,
2026-09-30T14:31Z,,7,1,2026-09-23T14:31:13.471Z,2026-09-23T14:32:05.250Z,0.0,0.0,0.0,1588005,1587468,1581312,537,,
2026-09-30T14:32Z,,7,1,2026-09-23T14:32:19.191Z,2026-09-23T14:33:08.074Z,0.0,0.0,0.0,1626097,1625437,1618304,660,,
2026-09-30T14:33Z,,7,1,2026-09-23T14:33:13.913Z,2026-09-23T14:34:02.850Z,0.0,0.0,0.0,1662753,1662222,1656192,531,,
2026-09-30T14:34Z,,8,1,2026-09-23T14:34:14.216Z,2026-09-23T14:35:50.728Z,0.0,0.0,0.0,1700841,1700179,1692928,662,,
2026-09-30T14:35Z,,2,1,2026-09-23T14:35:58.796Z,2026-09-23T14:36:02.316Z,0.0,0.0,0.0,60191,60017,59392,174,,
2026-09-30T14:36Z,,11,1,2026-09-23T14:36:10.829Z,2026-09-23T14:37:05.893Z,0.0,0.0,0.0,387831,386736,375424,1095,,
2026-09-30T14:37Z,,10,1,2026-09-23T14:37:08.376Z,2026-09-23T14:38:03.914Z,0.0,0.0,0.0,434515,433627,424064,888,,
2026-09-30T14:38Z,,8,1,2026-09-23T14:38:06.458Z,2026-09-23T14:39:02.073Z,0.0,0.0,0.0,403942,403234,395520,708,,
2026-09-30T14:39Z,,10,1,2026-09-23T14:39:06.881Z,2026-09-23T14:40:02.849Z,0.0,0.0,0.0,575299,574421,564864,878,,
2026-09-30T14:40Z,,10,1,2026-09-23T14:40:05.253Z,2026-09-23T14:41:08.684Z,0.0,0.0,0.0,653558,652671,643072,887,,
2026-09-30T14:41Z,,10,1,2026-09-23T14:41:11.965Z,2026-09-23T14:42:05.980Z,0.0,0.0,0.0,731803,730921,721280,882,,
2026-09-30T14:42Z,,10,1,2026-09-23T14:42:08.829Z,2026-09-23T14:43:03.699Z,0.0,0.0,0.0,809956,809073,799488,883,,
2026-09-30T14:43Z,,9,1,2026-09-23T14:43:07.451Z,2026-09-23T14:44:05.719Z,0.0,0.0,0.0,795477,794753,786688,724,,
2026-09-30T14:44Z,,7,1,2026-09-23T14:44:15.665Z,2026-09-23T14:45:00.000Z,0.0,0.0,0.0,663078,662403,655104,675,,
2026-09-30T14:45Z,,10,1,2026-09-23T14:45:03.336Z,2026-09-23T14:46:02.276Z,0.0,0.0,0.0,1013219,1012337,1002752,882,,
2026-09-30T14:46Z,,7,1,2026-09-23T14:46:06.544Z,2026-09-23T14:47:01.741Z,0.0,0.0,0.0,755407,754856,748672,551,,
2026-09-30T14:47Z,,8,1,2026-09-23T14:47:18.785Z,2026-09-23T14:47:59.678Z,0.0,0.0,0.0,910588,909889,902272,699,,
2026-09-30T14:48Z,,10,1,2026-09-23T14:48:08.326Z,2026-09-23T14:49:02.338Z,0.0,0.0,0.0,1208559,1207685,1198080,874,,
2026-09-30T14:49Z,,9,1,2026-09-23T14:49:11.615Z,2026-09-23T14:50:04.488Z,0.0,0.0,0.0,1154836,1153983,1144832,853,,
2026-09-30T14:50Z,,8,1,2026-09-23T14:50:12.792Z,2026-09-23T14:51:01.537Z,0.0,0.0,0.0,1079347,1078646,1070976,701,,
2026-09-30T14:51Z,,8,1,2026-09-23T14:51:05.622Z,2026-09-23T14:52:06.115Z,0.0,0.0,0.0,1129394,1128690,1121024,704,,
2026-09-30T14:52Z,,8,1,2026-09-23T14:52:10.486Z,2026-09-23T14:53:02.074Z,0.0,0.0,0.0,1179385,1178690,1170944,695,,
2026-09-30T14:53Z,,8,1,2026-09-23T14:53:05.701Z,2026-09-23T14:54:01.879Z,0.0,0.0,0.0,1229374,1228674,1220992,700,,
2026-09-30T14:54Z,,8,1,2026-09-23T14:54:06.415Z,2026-09-23T14:55:04.007Z,0.0,0.0,0.0,1279367,1278666,1270912,701,,
2026-09-30T14:55Z,,8,1,2026-09-23T14:55:08.124Z,2026-09-23T14:56:04.649Z,0.0,0.0,0.0,1329387,1328688,1321088,699,,
2026-09-30T14:56Z,,7,1,2026-09-23T14:56:12.131Z,2026-09-23T14:57:01.312Z,0.0,0.0,0.0,1203880,1203333,1197184,547,,
2026-09-30T14:57Z,,8,1,2026-09-23T14:57:11.094Z,2026-09-23T14:58:01.669Z,0.0,0.0,0.0,1423096,1422403,1414784,693,,
2026-09-30T14:58Z,,8,1,2026-09-23T14:58:10.447Z,2026-09-23T14:59:02.430Z,0.0,0.0,0.0,1473081,1472381,1464704,700,,
2026-09-30T14:59Z,,8,1,2026-09-23T14:59:12.493Z,2026-09-23T15:00:02.996Z,0.0,0.0,0.0,1523085,1522388,1514752,697,,
2026-09-30T15:00Z,,7,1,2026-09-23T15:00:12.524Z,2026-09-23T15:01:03.527Z,0.0,0.0,0.0,1374023,1373352,1366016,671,,
2026-09-30T15:01Z,,8,1,2026-09-23T15:01:11.780Z,2026-09-23T15:02:08.288Z,0.0,0.0,0.0,1616728,1616036,1608448,692,,
2026-09-30T15:02Z,,6,1,2026-09-23T15:02:14.728Z,2026-09-23T15:03:01.164Z,0.0,0.0,0.0,1245326,1244807,1239040,519,,
2026-09-30T15:03Z,,8,1,2026-09-23T15:03:06.402Z,2026-09-23T15:04:03.007Z,0.0,0.0,0.0,1704136,1703442,1695872,694,,
2026-09-30T15:04Z,,7,1,2026-09-23T15:04:08.772Z,2026-09-23T15:05:01.493Z,0.0,0.0,0.0,1531750,1531205,1525120,545,,
2026-09-30T15:05Z,,7,1,2026-09-23T15:05:10.368Z,2026-09-23T15:06:00.470Z,0.0,0.0,0.0,1570712,1570038,1562752,674,,
2026-09-30T15:06Z,,6,1,2026-09-23T15:06:08.592Z,2026-09-23T15:06:58.728Z,0.0,0.0,0.0,1376462,1375945,1370112,517,,
2026-09-30T15:07Z,,6,1,2026-09-23T15:07:06.618Z,2026-09-23T15:08:09.837Z,0.0,0.0,0.0,1404554,1404033,1398400,521,,
2026-09-30T15:08Z,,6,1,2026-09-23T15:08:15.330Z,2026-09-23T15:09:01.746Z,0.0,0.0,0.0,1432649,1432131,1426304,518,,
2026-09-30T15:09Z,,7,1,2026-09-23T15:09:06.872Z,2026-09-23T15:10:38.913Z,0.0,0.0,0.0,1460712,1460197,1454464,515,,
2026-09-30T15:10Z,,3,1,2026-09-23T15:10:47.025Z,2026-09-23T15:11:02.906Z,0.0,0.0,0.0,91948,91559,59648,389,,
2026-09-30T15:11Z,,11,1,2026-09-23T15:11:05.662Z,2026-09-23T15:12:00.181Z,0.0,0.0,0.0,396069,395155,385152,914,,
2026-09-30T15:12Z,,10,1,2026-09-23T15:12:15.436Z,2026-09-23T15:13:02.536Z,0.0,0.0,0.0,442469,441589,432000,880,,
2026-09-30T15:13Z,,9,1,2026-09-23T15:13:10.018Z,2026-09-23T15:14:04.571Z,0.0,0.0,0.0,465386,464536,455296,850,,
2026-09-30T15:14Z,,10,1,2026-09-23T15:14:08.088Z,2026-09-23T15:15:02.255Z,0.0,0.0,0.0,590885,590007,580352,878,,
2026-09-30T15:15Z,,10,1,2026-09-23T15:15:04.893Z,2026-09-23T15:16:03.033Z,0.0,0.0,0.0,669086,668207,658560,879,,
2026-09-30T15:16Z,,8,1,2026-09-23T15:16:07.153Z,2026-09-23T15:17:07.368Z,0.0,0.0,0.0,591553,590854,583168,699,,
2026-09-30T15:17Z,,8,1,2026-09-23T15:17:11.193Z,2026-09-23T15:18:04.056Z,0.0,0.0,0.0,641549,640852,633088,697,,
2026-09-30T15:18Z,,9,1,2026-09-23T15:18:07.980Z,2026-09-23T15:19:04.759Z,0.0,0.0,0.0,781119,780401,772352,718,,
2026-09-30T15:19Z,,7,1,2026-09-23T15:19:12.841Z,2026-09-23T15:20:03.366Z,0.0,0.0,0.0,651894,651219,643840,675,,
2026-09-30T15:20Z,,9,1,2026-09-23T15:20:07.268Z,2026-09-23T15:21:01.089Z,0.0,0.0,0.0,893609,892887,884864,722,,
2026-09-30T15:21Z,,9,1,2026-09-23T15:21:09.887Z,2026-09-23T15:22:08.673Z,0.0,0.0,0.0,957572,956718,947584,854,,
2026-09-30T15:22Z,,8,1,2026-09-23T15:22:12.003Z,2026-09-23T15:23:01.549Z,0.0,0.0,0.0,904000,903298,895616,702,,
2026-09-30T15:23Z,,8,1,2026-09-23T15:23:05.409Z,2026-09-23T15:23:59.534Z,0.0,0.0,0.0,954003,953302,945664,701,,
2026-09-30T15:24Z,,8,1,2026-09-23T15:24:02.977Z,2026-09-23T15:25:01.729Z,0.0,0.0,0.0,1003991,1003294,995584,697,,
2026-09-30T15:25Z,,10,1,2026-09-23T15:25:05.331Z,2026-09-23T15:26:08.472Z,0.0,0.0,0.0,1325306,1324429,1314816,877,,
2026-09-30T15:26Z,,8,1,2026-09-23T15:26:11.865Z,2026-09-23T15:27:03.747Z,0.0,0.0,0.0,1116516,1115816,1108096,700,,
2026-09-30T15:27Z,,8,1,2026-09-23T15:27:07.850Z,2026-09-23T15:28:04.720Z,0.0,0.0,0.0,1166477,1165786,1158144,691,,
2026-09-30T15:28Z,,8,1,2026-09-23T15:28:07.936Z,2026-09-23T15:29:02.032Z,0.0,0.0,0.0,1216458,1215756,1208064,702,,
2026-09-30T15:29Z,,9,1,2026-09-23T15:29:05.574Z,2026-09-23T15:30:02.829Z,0.0,0.0,0.0,1427931,1427214,1419136,717,,
2026-09-30T15:30Z,,9,1,2026-09-23T15:30:12.049Z,2026-09-23T15:31:07.272Z,0.0,0.0,0.0,1491866,1491017,1481856,849,,
2026-09-30T15:31Z,,8,1,2026-09-23T15:31:11.514Z,2026-09-23T15:32:05.745Z,0.0,0.0,0.0,1378893,1378200,1370496,693,,
2026-09-30T15:32Z,,8,1,2026-09-23T15:32:09.643Z,2026-09-23T15:33:02.324Z,0.0,0.0,0.0,1428899,1428200,1420544,699,,
2026-09-30T15:33Z,,8,1,2026-09-23T15:33:06.182Z,2026-09-23T15:33:59.524Z,0.0,0.0,0.0,1478866,1478170,1470464,696,,
2026-09-30T15:34Z,,8,1,2026-09-23T15:34:05.605Z,2026-09-23T15:34:59.841Z,0.0,0.0,0.0,1528858,1528156,1520512,702,,
2026-09-30T15:35Z,,9,1,2026-09-23T15:35:04.298Z,2026-09-23T15:36:03.917Z,0.0,0.0,0.0,1779340,1778625,1770624,715,,
2026-09-30T15:36Z,,8,1,2026-09-23T15:36:13.140Z,2026-09-23T15:37:03.921Z,0.0,0.0,0.0,1635022,1634327,1626752,695,,
2026-09-30T15:37Z,,8,1,2026-09-23T15:37:13.532Z,2026-09-23T15:38:02.215Z,0.0,0.0,0.0,1684959,1684264,1676544,695,,
2026-09-30T15:38Z,,5,1,2026-09-23T15:38:11.489Z,2026-09-23T15:38:59.182Z,0.0,0.0,0.0,1078815,1078323,1073024,492,,
2026-09-30T15:39Z,,7,1,2026-09-23T15:39:06.835Z,2026-09-23T15:39:59.014Z,0.0,0.0,0.0,1542269,1541730,1535488,539,,
2026-09-30T15:40Z,,9,1,2026-09-23T15:40:08.536Z,2026-09-23T15:41:24.181Z,0.0,0.0,0.0,2039889,2039044,2029824,845,,
2026-09-30T15:41Z,,5,1,2026-09-23T15:41:30.455Z,2026-09-23T15:42:03.643Z,0.0,0.0,0.0,1160068,1159697,1155456,371,,
2026-09-30T15:42Z,,7,1,2026-09-23T15:42:16.323Z,2026-09-23T15:43:02.115Z,0.0,0.0,0.0,1657699,1657033,1649792,666,,
2026-09-30T15:43Z,,9,1,2026-09-23T15:43:07.416Z,2026-09-23T15:44:51.303Z,0.0,0.0,0.0,1940902,1940214,1932544,688,,
2026-09-30T15:44Z,,1,1,2026-09-23T15:44:59.292Z,2026-09-23T15:44:59.292Z,0.0,0.0,0.0,30076,29908,28416,168,,
2026-09-30T15:45Z,,11,1,2026-09-23T15:45:04.243Z,2026-09-23T15:46:01.391Z,0.0,0.0,0.0,378569,377634,367488,935,,
2026-09-30T15:46Z,,10,1,2026-09-23T15:46:09.902Z,2026-09-23T15:47:02.175Z,0.0,0.0,0.0,426472,425609,416000,863,,
2026-09-30T15:47Z,,9,1,2026-09-23T15:47:13.431Z,2026-09-23T15:48:06.213Z,0.0,0.0,0.0,450850,450015,440704,835,,
2026-09-30T15:48Z,,10,1,2026-09-23T15:48:10.041Z,2026-09-23T15:49:01.037Z,0.0,0.0,0.0,574560,573711,564224,849,,
2026-09-30T15:49Z,,11,1,2026-09-23T15:49:03.651Z,2026-09-23T15:50:05.056Z,0.0,0.0,0.0,721570,720706,710784,864,,
2026-09-30T15:50Z,,10,1,2026-09-23T15:50:12.486Z,2026-09-23T15:51:02.216Z,0.0,0.0,0.0,738009,737162,727552,847,,
2026-09-30T15:51Z,,9,1,2026-09-23T15:51:12.134Z,2026-09-23T15:52:00.682Z,0.0,0.0,0.0,731146,730325,721152,821,,
2026-09-30T15:52Z,,8,1,2026-09-23T15:52:03.549Z,2026-09-23T15:52:58.844Z,0.0,0.0,0.0,702523,701840,694144,683,,
2026-09-30T15:53Z,,10,1,2026-09-23T15:53:05.025Z,2026-09-23T15:54:06.955Z,0.0,0.0,0.0,948242,947393,937856,849,,
2026-09-30T15:54Z,,8,1,2026-09-23T15:54:10.665Z,2026-09-23T15:55:03.284Z,0.0,0.0,0.0,814623,813950,806272,673,,
2026-09-30T15:55Z,,8,1,2026-09-23T15:55:08.288Z,2026-09-23T15:56:05.103Z,0.0,0.0,0.0,864412,863734,856064,678,,
2026-09-30T15:56Z,,10,1,2026-09-23T15:56:08.684Z,2026-09-23T15:57:02.909Z,0.0,0.0,0.0,1150557,1149715,1140224,842,,
2026-09-30T15:57Z,,10,1,2026-09-23T15:57:06.626Z,2026-09-23T15:58:05.141Z,0.0,0.0,0.0,1228327,1227485,1217920,842,,
2026-09-30T15:58Z,,8,1,2026-09-23T15:58:08.745Z,2026-09-23T15:58:59.525Z,0.0,0.0,0.0,1038644,1037974,1030272,670,,
2026-09-30T15:59Z,,10,1,2026-09-23T15:59:03.049Z,2026-09-23T16:00:02.845Z,0.0,0.0,0.0,1368264,1367423,1357824,841,,
2026-09-30T16:00Z,,9,1,2026-09-23T16:00:06.979Z,2026-09-23T16:00:59.934Z,0.0,0.0,0.0,1297627,1296929,1288832,698,,
2026-09-30T16:01Z,,7,1,2026-09-23T16:01:09.343Z,2026-09-23T16:01:57.657Z,0.0,0.0,0.0,1053468,1052813,1045504,655,,
2026-09-30T16:02Z,,6,1,2026-09-23T16:02:04.606Z,2026-09-23T16:02:59.961Z,0.0,0.0,0.0,933018,932511,926848,507,,
2026-09-30T16:03Z,,7,1,2026-09-23T16:03:03.559Z,2026-09-23T16:04:00.950Z,0.0,0.0,0.0,1123568,1123039,1116928,529,,
2026-09-30T16:04Z,,8,1,2026-09-23T16:04:10.383Z,2026-09-23T16:05:04.212Z,0.0,0.0,0.0,1331160,1330484,1322752,676,,
2026-09-30T16:05Z,,7,1,2026-09-23T16:05:16.974Z,2026-09-23T16:06:05.315Z,0.0,0.0,0.0,1205970,1205320,1198080,650,,
2026-09-30T16:06Z,,8,1,2026-09-23T16:06:09.519Z,2026-09-23T16:07:05.427Z,0.0,0.0,0.0,1424531,1423854,1416192,677,,
2026-09-30T16:07Z,,6,1,2026-09-23T16:07:11.233Z,2026-09-23T16:07:59.850Z,0.0,0.0,0.0,1101104,1100597,1094912,507,,
2026-09-30T16:08Z,,8,1,2026-09-23T16:08:06.158Z,2026-09-23T16:09:00.035Z,0.0,0.0,0.0,1511737,1511062,1503360,675,,
2026-09-30T16:09Z,,8,1,2026-09-23T16:09:04.177Z,2026-09-23T16:10:01.655Z,0.0,0.0,0.0,1561546,1560872,1553280,674,,
2026-09-30T16:10Z,,8,1,2026-09-23T16:10:08.656Z,2026-09-23T16:11:02.541Z,0.0,0.0,0.0,1611342,1610668,1603072,674,,
2026-09-30T16:11Z,,8,1,2026-09-23T16:11:08.481Z,2026-09-23T16:11:59.325Z,0.0,0.0,0.0,1661178,1660496,1652864,682,,
2026-09-30T16:12Z,,9,1,2026-09-23T16:12:05.795Z,2026-09-23T16:13:03.013Z,0.0,0.0,0.0,1928030,1927334,1919360,696,,
2026-09-30T16:13Z,,8,1,2026-09-23T16:13:12.620Z,2026-09-23T16:14:00.728Z,0.0,0.0,0.0,1767016,1766342,1758720,674,,
2026-09-30T16:14Z,,8,1,2026-09-23T16:14:09.861Z,2026-09-23T16:15:00.264Z,0.0,0.0,0.0,1816792,1816124,1808512,668,,
2026-09-30T16:15Z,,8,1,2026-09-23T16:15:10.611Z,2026-09-23T16:16:02.695Z,0.0,0.0,0.0,1866567,1865895,1858176,672,,
2026-09-30T16:16Z,,7,1,2026-09-23T16:16:12.438Z,2026-09-23T16:17:02.282Z,0.0,0.0,0.0,1674463,1673805,1666560,658,,
2026-09-30T16:17Z,,5,1,2026-09-23T16:17:32.237Z,2026-09-23T16:18:48.233Z,0.0,0.0,0.0,973760,973422,969600,338,,
2026-09-30T16:18Z,,2,1,2026-09-23T16:18:58.916Z,2026-09-23T16:19:02.187Z,0.0,0.0,0.0,60182,59989,58112,193,,
2026-09-30T16:19Z,,11,1,2026-09-23T16:19:10.571Z,2026-09-23T16:20:03.654Z,0.0,0.0,0.0,386352,385302,374272,1050,,
2026-09-30T16:20Z,,9,1,2026-09-23T16:20:07.662Z,2026-09-23T16:21:01.638Z,0.0,0.0,0.0,384256,383543,375552,713,,
2026-09-30T16:21Z,,9,1,2026-09-23T16:21:11.807Z,2026-09-23T16:22:05.757Z,0.0,0.0,0.0,446886,446040,436864,846,,
2026-09-30T16:22Z,,11,1,2026-09-23T16:22:09.135Z,2026-09-23T16:23:02.821Z,0.0,0.0,0.0,629445,628553,618880,892,,
2026-09-30T16:23Z,,11,1,2026-09-23T16:23:10.129Z,2026-09-23T16:24:02.267Z,0.0,0.0,0.0,722704,721680,710784,1024,,
2026-09-30T16:24Z,,11,1,2026-09-23T16:24:04.743Z,2026-09-23T16:25:00.822Z,0.0,0.0,0.0,814455,813568,803584,887,,
2026-09-30T16:25Z,,8,1,2026-09-23T16:25:07.955Z,2026-09-23T16:26:01.946Z,0.0,0.0,0.0,650646,649956,642560,690,,
2026-09-30T16:26Z,,1,1,2026-09-23T16:27:23.573Z,2026-09-23T16:27:23.573Z,0.0,0.0,0.0,0,0,0,0,,
2026-09-30T16:27Z,,6,1,2026-09-23T16:27:30.045Z,2026-09-23T16:27:58.771Z,0.0,0.0,0.0,520064,519589,515200,475,,
2026-09-30T16:28Z,,11,1,2026-09-23T16:28:07.463Z,2026-09-23T16:29:06.400Z,0.0,0.0,0.0,1025223,1024209,1013248,1014,,
2026-09-30T16:29Z,,10,1,2026-09-23T16:29:09.490Z,2026-09-23T16:30:05.550Z,0.0,0.0,0.0,1011899,1011035,1001600,864,,
2026-09-30T16:30Z,,9,1,2026-09-23T16:30:10.023Z,2026-09-23T16:31:01.223Z,0.0,0.0,0.0,975660,974949,967168,711,,
2026-09-30T16:31Z,,9,1,2026-09-23T16:31:08.989Z,2026-09-23T16:32:00.136Z,0.0,0.0,0.0,1038255,1037412,1028352,843,,
2026-09-30T16:32Z,,10,1,2026-09-23T16:32:05.189Z,2026-09-23T16:33:02.769Z,0.0,0.0,0.0,1225823,1224955,1215360,868,,
2026-09-30T16:33Z,,10,1,2026-09-23T16:33:06.932Z,2026-09-23T16:34:04.533Z,0.0,0.0,0.0,1302188,1301325,1292032,863,,
2026-09-30T16:34Z,,8,1,2026-09-23T16:34:09.256Z,2026-09-23T16:35:06.376Z,0.0,0.0,0.0,1096752,1096064,1088512,688,,
2026-09-30T16:35Z,,8,1,2026-09-23T16:35:11.251Z,2026-09-23T16:36:00.124Z,0.0,0.0,0.0,1145606,1144922,1137280,684,,
2026-09-30T16:36Z,,10,1,2026-09-23T16:36:03.702Z,2026-09-23T16:37:06.283Z,0.0,0.0,0.0,1500671,1499813,1490560,858,,
2026-09-30T16:37Z,,8,1,2026-09-23T16:37:09.730Z,2026-09-23T16:38:01.115Z,0.0,0.0,0.0,1255499,1254814,1247232,685,,
2026-09-30T16:38Z,,8,1,2026-09-23T16:38:06.648Z,2026-09-23T16:39:05.262Z,0.0,0.0,0.0,1304336,1303652,1296000,684,,
2026-09-30T16:39Z,,4,1,2026-09-23T16:39:14.877Z,2026-09-23T16:40:06.597Z,0.0,0.0,0.0,670484,670142,666368,342,,
2026-09-30T16:40Z,,8,1,2026-09-23T16:40:11.125Z,2026-09-23T16:41:05.945Z,0.0,0.0,0.0,1377608,1376920,1369600,688,,
2026-09-30T16:41Z,,8,1,2026-09-23T16:41:10.879Z,2026-09-23T16:42:04.597Z,0.0,0.0,0.0,1426459,1425772,1418240,687,,
2026-09-30T16:42Z,,5,1,2026-09-23T16:42:08.562Z,2026-09-23T16:43:59.027Z,0.0,0.0,0.0,731550,731206,727424,344,,
2026-09-30T16:44Z,,4,1,2026-09-23T16:44:29.831Z,2026-09-23T16:45:00.674Z,0.0,0.0,0.0,741554,741200,738816,354,,
2026-09-30T17:00Z,,8,4,2026-09-23T17:00:27.364Z,2026-09-23T17:01:22.701Z,0.0,0.0,0.0,1278322,1277308,1272448,1014,,
2026-09-30T17:01Z,,14,5,2026-09-23T17:01:17.953Z,2026-09-23T17:02:39.411Z,0.0,0.0,0.0,2466707,2463557,2451712,3150,,
2026-09-30T17:02Z,,13,5,2026-09-23T17:02:14.413Z,2026-09-23T17:03:12.827Z,0.0,0.0,0.0,2209874,2208546,2197248,1328,,
2026-09-30T17:03Z,,13,5,2026-09-23T17:03:14.251Z,2026-09-23T17:04:45.064Z,0.0,0.0,0.0,2311056,2309932,2290688,1124,,
2026-09-30T17:04Z,,12,5,2026-09-23T17:04:12.767Z,2026-09-23T17:05:20.145Z,0.0,0.0,0.0,2230866,2229929,2219904,937,,
2026-09-30T17:05Z,,10,5,2026-09-23T17:05:11.756Z,2026-09-23T17:06:09.714Z,0.0,0.0,0.0,1912293,1911395,1901440,898,,
2026-09-30T17:06Z,,17,5,2026-09-23T17:06:06.055Z,2026-09-23T17:07:29.533Z,0.0,0.0,0.0,3184988,3183387,3167872,1601,,
2026-09-30T17:07Z,,15,5,2026-09-23T17:07:06.398Z,2026-09-23T17:08:27.060Z,0.0,0.0,0.0,2769374,2768282,2757120,1092,,
2026-09-30T17:08Z,,18,5,2026-09-23T17:08:10.357Z,2026-09-23T17:11:00.160Z,0.0,0.0,0.0,3391101,3388945,3374720,2156,,
2026-09-30T17:09Z,,15,4,2026-09-23T17:09:09.039Z,2026-09-23T17:10:28.402Z,0.0,0.0,0.0,3008301,3007011,2994944,1290,,
2026-09-30T17:10Z,,14,4,2026-09-23T17:10:15.111Z,2026-09-23T17:11:26.890Z,0.0,0.0,0.0,2678909,2677644,2665856,1265,,
2026-09-30T17:11Z,,21,5,2026-09-23T17:11:10.139Z,2026-09-23T17:14:01.225Z,0.0,0.0,0.0,3260031,3257128,3216384,2903,,
2026-09-30T17:12Z,,10,4,2026-09-23T17:12:15.264Z,2026-09-23T17:13:19.059Z,0.0,0.0,0.0,1075127,1073975,1067648,1152,,
2026-09-30T17:13Z,,15,4,2026-09-23T17:13:13.830Z,2026-09-23T17:14:27.857Z,0.0,0.0,0.0,962634,961345,937600,1289,,
2026-09-30T17:14Z,,18,5,2026-09-23T17:14:07.693Z,2026-09-23T17:15:21.277Z,0.0,0.0,0.0,957081,955162,906368,1919,,
2026-09-30T17:15Z,,19,5,2026-09-23T17:15:09.234Z,2026-09-23T17:16:17.738Z,0.0,0.0,0.0,1279668,1277988,1255168,1680,,
2026-09-30T17:16Z,,20,5,2026-09-23T17:16:08.498Z,2026-09-23T17:17:33.859Z,0.0,0.0,0.0,1411955,1410275,1385088,1680,,
2026-09-30T17:17Z,,18,5,2026-09-23T17:17:06.793Z,2026-09-23T17:18:39.432Z,0.0,0.0,0.0,1222738,1221278,1206144,1460,,
2026-09-30T17:18Z,,22,5,2026-09-23T17:18:03.406Z,2026-09-23T17:19:32.724Z,0.0,0.0,0.0,1888880,1885394,1861888,3486,,
2026-09-30T17:19Z,,19,5,2026-09-23T17:19:09.173Z,2026-09-23T17:20:31.466Z,0.0,0.0,0.0,1600372,1598362,1581952,2010,,
2026-09-30T17:20Z,,17,5,2026-09-23T17:20:06.538Z,2026-09-23T17:21:10.080Z,0.0,0.0,0.0,1516129,1513489,1499008,2640,,
2026-09-30T17:21Z,,20,5,2026-09-23T17:21:06.780Z,2026-09-23T17:22:25.228Z,0.0,0.0,0.0,1874944,1872982,1856128,1962,,
2026-09-30T17:22Z,,21,5,2026-09-23T17:22:05.208Z,2026-09-23T17:23:34.117Z,0.0,0.0,0.0,2132726,2130000,2025088,2726,,
2026-09-30T17:23Z,,17,5,2026-09-23T17:23:09.033Z,2026-09-23T17:24:19.393Z,0.0,0.0,0.0,1714240,1712105,1694976,2135,,
2026-09-30T17:24Z,,21,5,2026-09-23T17:24:05.427Z,2026-09-23T17:25:26.939Z,0.0,0.0,0.0,2267632,2264990,2242944,2642,,
