block_id,endpoint,tick,scheduled,start,end,outcome,secs
b2,L1,18,397487.291984,397487.832844,397488.130988,timer_late,NA
b2,L2,12,397487.288547,397487.587078,397489.955794,missed,2.073362
b2,L1,19,397489.291984,397489.561249,397490.427855,missed,0.576126
b2,L2,13,397490.288547,397490.594293,397490.887843,met,0.146111
b2,L1,20,397491.291984,397491.636156,397492.401064,missed,0.555721
b2,L1,21,397493.291984,397493.554466,397494.303898,missed,0.551872
b2,L2,14,397493.288547,397493.554873,397494.503275,met,0.736844
b2,L1,22,397495.291984,397495.570433,397496.300298,missed,0.565973
b2,L1,23,397497.291984,397497.554757,397498.250816,missed,0.571887
b2,L2,15,397496.288547,397496.600107,397498.299459,met,1.535405
b2,L1,24,397499.291984,397499.498126,397500.230243,missed,0.570421
b2,L2,16,397499.288547,397499.533066,397501.817656,missed,2.074679
b2,L1,25,397501.291984,397501.532597,397502.308344,missed,0.549601
b2,L1,26,397503.291984,397503.757159,397503.860300,timer_late,NA
b2,L2,17,397502.288547,397502.648665,397505.014294,missed,2.072238
b2,L2,18,397505.288547,397505.571353,397505.951040,met,0.231988
b2,L1,27,397505.291984,397505.566455,397505.954307,met,0.232096
b2,L1,28,397507.291984,397507.562004,397508.381867,missed,0.567571
b2,L2,19,397508.288547,397508.479297,397509.677030,met,1.023592
b2,L1,29,397509.291984,397509.612849,397509.745104,met,0.005888
b2,L1,30,397511.291984,397511.461875,397512.205211,missed,0.576322
b2,L2,20,397511.288547,397511.514756,397512.796538,met,1.088003
b2,L1,31,397513.291984,397513.577870,397514.268503,missed,0.562429
b2,L1,32,397515.291984,397515.529911,397516.215769,missed,0.573988
b2,L2,21,397514.288547,397514.532347,397516.376238,met,1.644876
b2,L1,33,397517.291984,397517.621592,397518.488332,missed,0.576583
b2,L2,22,397517.288547,397517.617242,397519.934353,missed,2.072654
b2,L1,34,397519.291984,397519.563897,397520.128291,met,0.438147
b2,L2,23,397520.288547,397520.516304,397520.651949,met,0.001127
b2,L1,35,397521.291984,397521.497411,397522.251932,missed,0.575406
b2,L2,24,397523.288547,397523.501458,397523.661444,met,0.004971
b2,L1,36,397523.291984,397523.501229,397523.662310,met,0.005325
b2,L1,37,397525.291984,397525.521786,397526.215290,missed,0.575349
b2,L2,25,397526.288547,397526.580998,397527.150652,met,0.456975
b2,L1,38,397527.291984,397527.558179,397527.685650,met,0.001547
b2,L1,39,397529.291984,397529.706546,397529.780937,timer_late,NA
b2,L2,26,397529.288547,397529.539423,397530.886601,met,1.272991
